1	-0.3796	-0.3796
1	0.648	0.648
1	-0.8443	-0.8443
1	0.09729	0.09729
1	-0.6504	-0.6504
1	0.1984	0.1984
1	0.321	0.321
1	-0.303	-0.303
1	0.1012	0.1012
1	-0.7804	-0.7804
1	-0.07121	-0.07121
1	-0.4486	-0.4486
1	-0.3121	-0.3121
1	-0.789	-0.789
1	-0.7937	-0.7937
1	-1.042	-1.042
1	0.02103	0.02103
1	0.05437	0.05437
1	-0.5536	-0.5536
1	-1.013	-1.013
1	0.3341	0.3341
1	0.8534	0.8534
1	0.8251	0.8251
1	-1.104	-1.104
1	-1.621	-1.621
1	-1.725	-1.725
1	-0.07412	-0.07412
1	0.603	0.603
1	-0.08129	-0.08129
1	-0.2038	-0.2038
1	-0.1162	-0.1162
1	-0.03912	-0.03912
1	1.183	1.183
1	-2.144	-2.144
1	-0.05576	-0.05576
1	-1.592	-1.592
1	0.02296	0.02296
1	-0.1351	-0.1351
1	-0.2328	-0.2328
1	-1.795	-1.795
1	-0.211	-0.211
1	0.5844	0.5844
1	-1.878	-1.878
1	-1.786	-1.786
1	-0.155	-0.155
1	0.5918	0.5918
1	-0.1472	-0.1472
1	0.03371	0.03371
1	-0.1028	-0.1028
1	-1.671	-1.671
1	1.398	1.398
1	-0.1201	-0.1201
1	0.7897	0.7897
1	-1.587	-1.587
1	-0.1358	-0.1358
1	-1.797	-1.797
1	-1.732	-1.732
1	-1.842	-1.842
1	-1.849	-1.849
1	-0.2611	-0.2611
1	-0.01018	-0.01018
1	-0.08473	-0.08473
1	0.5278	0.5278
1	-0.257	-0.257
1	-0.205	-0.205
1	-0.2668	-0.2668
1	-0.1234	-0.1234
1	-0.7521	-0.7521
1	0.1629	0.1629
1	0.5355	0.5355
1	0.5114	0.5114
1	-0.1604	-0.1604
1	-1.728	-1.728
1	1.171	1.171
1	-1.734	-1.734
1	-1.797	-1.797
1	-0.2315	-0.2315
1	-1.795	-1.795
1	-1.829	-1.829
1	0.4976	0.4976
1	-1.904	-1.904
1	-1.828	-1.828
1	-0.2653	-0.2653
1	0.4811	0.4811
1	-1.779	-1.779
1	-0.2364	-0.2364
1	0.5461	0.5461
1	-1.587	-1.587
1	-1.745	-1.745
1	-1.672	-1.672
1	-1.788	-1.788
1	-1.689	-1.689
1	-0.2189	-0.2189
1	-0.179	-0.179
1	-0.1644	-0.1644
1	-1.818	-1.818
1	-1.837	-1.837
1	-0.2206	-0.2206
1	-1.76	-1.76
1	-1.813	-1.813
1	-1.592	-1.592
1	-1.715	-1.715
1	-1.71	-1.71
1	-0.1489	-0.1489
1	1.318	1.318
1	2.004	2.004
1	0.6201	0.6201
1	-1.696	-1.696
1	0.07462	0.07462
1	-0.05882	-0.05882
1	-1.744	-1.744
1	-1.741	-1.741
1	-0.216	-0.216
1	1.015	1.015
1	-1.744	-1.744
1	-1.769	-1.769
1	-1.799	-1.799
1	-1.867	-1.867
1	0.5015	0.5015
1	-0.2253	-0.2253
1	0.6217	0.6217
1	-0.02055	-0.02055
1	1.322	1.322
1	-0.2933	-0.2933
1	-0.1698	-0.1698
1	0.6365	0.6365
1	-0.106	-0.106
1	-1.522	-1.522
1	-0.03105	-0.03105
1	0.794	0.794
1	0.4315	0.4315
1	-0.1131	-0.1131
1	-1.693	-1.693
1	-1.867	-1.867
1	0.612	0.612
1	0.6184	0.6184
1	-0.1135	-0.1135
1	-2.165	-2.165
1	0.7528	0.7528
1	-1.739	-1.739
1	-0.06739	-0.06739
1	-1.672	-1.672
1	-0.2246	-0.2246
1	0.6156	0.6156
1	-1.713	-1.713
1	-0.2052	-0.2052
1	-0.2084	-0.2084
1	-0.1878	-0.1878
1	0.4975	0.4975
1	-1.777	-1.777
1	-1.796	-1.796
1	-0.07213	-0.07213
1	0.6771	0.6771
1	1.321	1.321
1	-0.2407	-0.2407
1	-1.782	-1.782
1	0.6453	0.6453
1	0.3046	0.3046
1	-0.04822	-0.04822
1	0.5408	0.5408
1	-1.743	-1.743
1	-0.06942	-0.06942
1	-1.742	-1.742
1	1.081	1.081
1	0.02862	0.02862
1	1.219	1.219
1	-1.628	-1.628
1	-0.07259	-0.07259
1	-0.09481	-0.09481
1	0.6231	0.6231
1	-1.512	-1.512
1	-0.207	-0.207
1	-1.668	-1.668
1	0.02895	0.02895
1	-1.664	-1.664
1	-1.679	-1.679
1	1.555	1.555
1	-1.628	-1.628
1	1.222	1.222
1	0.488	0.488
1	0.03996	0.03996
1	-0.1781	-0.1781
1	-0.2958	-0.2958
1	-0.158	-0.158
1	-0.06242	-0.06242
1	-1.625	-1.625
1	-1.333	-1.333
1	-1.515	-1.515
1	-1.783	-1.783
1	-0.1811	-0.1811
1	-1.877	-1.877
1	-0.05813	-0.05813
1	-0.1223	-0.1223
1	-0.1343	-0.1343
1	0.6677	0.6677
1	-1.806	-1.806
1	-1.872	-1.872
1	-0.4044	-0.4044
1	-0.1769	-0.1769
1	0.01532	0.01532
1	-0.2742	-0.2742
1	0.4414	0.4414
1	0.4401	0.4401
1	0.5231	0.5231
1	-1.698	-1.698
1	0.7692	0.7692
1	0.1162	0.1162
1	-1.007	-1.007
1	-1.675	-1.675
1	-0.2347	-0.2347
1	0.9829	0.9829
1	-0.1681	-0.1681
1	0.5033	0.5033
1	-1.845	-1.845
1	-1.766	-1.766
1	0.5466	0.5466
1	1.008	1.008
1	0.3788	0.3788
1	-1.099	-1.099
1	0.5809	0.5809
1	1.004	1.004
1	-0.2105	-0.2105
1	-1.809	-1.809
1	-1.728	-1.728
1	0.6715	0.6715
1	-0.2363	-0.2363
1	0.02404	0.02404
1	-1.191	-1.191
1	1.417	1.417
1	-0.01973	-0.01973
1	-0.2276	-0.2276
1	1.046	1.046
1	-0.1591	-0.1591
1	-0.0805	-0.0805
1	1.188	1.188
1	-0.05572	-0.05572
1	0.5793	0.5793
1	0.2604	0.2604
1	0.1393	0.1393
1	-1.49	-1.49
1	-1.269	-1.269
1	-1.035	-1.035
1	-0.004727	-0.004727
1	-0.006616	-0.006616
1	0.753	0.753
1	-1.383	-1.383
1	1.763	1.763
1	-1.634	-1.634
1	-0.5687	-0.5687
1	0.7434	0.7434
1	0.07764	0.07764
1	-0.07799	-0.07799
1	0.5807	0.5807
1	-1.543	-1.543
1	-0.1816	-0.1816
1	-1.504	-1.504
1	-1.73	-1.73
1	-0.1788	-0.1788
1	-1.71	-1.71
1	0.5611	0.5611
1	1.0	1.0
1	-0.07597	-0.07597
1	0.4937	0.4937
1	-1.189	-1.189
1	0.001243	0.001243
1	1.314	1.314
1	0.2688	0.2688
1	-1.772	-1.772
1	0.6626	0.6626
1	-1.755	-1.755
1	-0.1149	-0.1149
1	-1.472	-1.472
1	0.02637	0.02637
1	-1.554	-1.554
1	1.475	1.475
1	0.1014	0.1014
1	-0.2081	-0.2081
1	-0.3437	-0.3437
1	-0.1773	-0.1773
1	0.3947	0.3947
1	-0.06184	-0.06184
1	0.8189	0.8189
1	0.7705	0.7705
1	-1.382	-1.382
1	-1.492	-1.492
1	-0.1551	-0.1551
1	-1.715	-1.715
1	-0.1203	-0.1203
1	-1.643	-1.643
1	0.7508	0.7508
1	0.005808	0.005808
1	-1.634	-1.634
1	1.103	1.103
1	-0.1064	-0.1064
1	-1.665	-1.665
1	-1.688	-1.688
1	-0.1249	-0.1249
1	1.103	1.103
1	-1.685	-1.685
1	-1.793	-1.793
1	1.082	1.082
1	6.287	6.287
2	0.648	0.648
2	0.02008	0.02008
2	-0.4708	-0.4708
2	1.195	1.195
2	0.6411	0.6411
2	0.01403	0.01403
2	-0.6989	-0.6989
2	-0.1745	-0.1745
2	-0.3851	-0.3851
2	-0.9493	-0.9493
2	0.2289	0.2289
2	0.9112	0.9112
2	0.3918	0.3918
2	1.57	1.57
2	-0.0198	-0.0198
2	0.2185	0.2185
2	0.06018	0.06018
2	0.4559	0.4559
2	-1.251	-1.251
2	0.8993	0.8993
2	0.01089	0.01089
2	0.6022	0.6022
2	1.104	1.104
2	-0.3336	-0.3336
2	-1.59	-1.59
2	1.766	1.766
2	-1.628	-1.628
2	-1.687	-1.687
2	-1.635	-1.635
2	0.5656	0.5656
2	-0.0846	-0.0846
2	0.7287	0.7287
2	0.7286	0.7286
2	-0.5232	-0.5232
2	-0.02474	-0.02474
2	0.02361	0.02361
2	-1.532	-1.532
2	-1.688	-1.688
2	-1.785	-1.785
2	-0.1772	-0.1772
2	-0.1785	-0.1785
2	-0.1206	-0.1206
2	-1.844	-1.844
2	0.568	0.568
2	-0.123	-0.123
2	-0.1133	-0.1133
2	-0.1153	-0.1153
2	0.06378	0.06378
2	-0.07132	-0.07132
2	-0.0552	-0.0552
2	-0.1542	-0.1542
2	-1.673	-1.673
2	0.08256	0.08256
2	0.02864	0.02864
2	-1.689	-1.689
2	-1.764	-1.764
2	-1.7	-1.7
2	0.5133	0.5133
2	0.5057	0.5057
2	0.5088	0.5088
2	-1.565	-1.565
2	1.532	1.532
2	-1.762	-1.762
2	0.5129	0.5129
2	-1.757	-1.757
2	-0.2337	-0.2337
2	-1.677	-1.677
2	-2.3	-2.3
2	0.9285	0.9285
2	-0.169	-0.169
2	-0.1929	-0.1929
2	1.094	1.094
2	-1.697	-1.697
2	-0.02039	-0.02039
2	-0.1167	-0.1167
2	-1.764	-1.764
2	-0.1988	-0.1988
2	0.5594	0.5594
2	-0.211	-0.211
2	-1.792	-1.792
2	0.4512	0.4512
2	-1.795	-1.795
2	-1.817	-1.817
2	-0.2229	-0.2229
2	-1.746	-1.746
2	-1.789	-1.789
2	1.716	1.716
2	0.02838	0.02838
2	-0.1276	-0.1276
2	-0.05523	-0.05523
2	-0.1707	-0.1707
2	-0.07265	-0.07265
2	-1.771	-1.771
2	0.5902	0.5902
2	-1.717	-1.717
2	-0.2004	-0.2004
2	-1.804	-1.804
2	-1.773	-1.773
2	-1.728	-1.728
2	-1.78	-1.78
2	0.02357	0.02357
2	-0.09853	-0.09853
2	0.6437	0.6437
2	0.62	0.62
2	-1.46	-1.46
2	-0.07956	-0.07956
2	-0.08527	-0.08527
2	-0.07975	-0.07975
2	0.1042	0.1042
2	-1.613	-1.613
2	0.6099	0.6099
2	-0.1239	-0.1239
2	-0.1835	-0.1835
2	-0.1748	-0.1748
2	-0.127	-0.127
2	1.071	1.071
2	-0.1814	-0.1814
2	-0.2493	-0.2493
2	-0.2027	-0.2027
2	-0.1926	-0.1926
2	-1.669	-1.669
2	0.0101	0.0101
2	0.1286	0.1286
2	0.4769	0.4769
2	-1.723	-1.723
2	-1.654	-1.654
2	-1.659	-1.659
2	-1.492	-1.492
2	-1.585	-1.585
2	-1.498	-1.498
2	-0.2721	-0.2721
2	-0.08149	-0.08149
2	-1.662	-1.662
2	-0.2493	-0.2493
2	-1.678	-1.678
2	-0.08691	-0.08691
2	-0.08193	-0.08193
2	-0.5444	-0.5444
2	1.268	1.268
2	0.6151	0.6151
2	-0.03625	-0.03625
2	-0.05612	-0.05612
2	-0.192	-0.192
2	0.6473	0.6473
2	-1.681	-1.681
2	-0.1727	-0.1727
2	-1.761	-1.761
2	-1.74	-1.74
2	-0.2067	-0.2067
2	-0.1593	-0.1593
2	-0.1788	-0.1788
2	0.696	0.696
2	-0.8866	-0.8866
2	-1.816	-1.816
2	-0.2079	-0.2079
2	-1.749	-1.749
2	-1.645	-1.645
2	0.3315	0.3315
2	-1.602	-1.602
2	-1.749	-1.749
2	0.6114	0.6114
2	0.6987	0.6987
2	-0.1253	-0.1253
2	0.6276	0.6276
2	1.281	1.281
2	0.02676	0.02676
2	-1.598	-1.598
2	-1.626	-1.626
2	-0.0634	-0.0634
2	-0.08231	-0.08231
2	-1.482	-1.482
2	-0.1745	-0.1745
2	-0.05181	-0.05181
2	0.05907	0.05907
2	0.6892	0.6892
2	-1.647	-1.647
2	0.0005156	0.0005156
2	1.21	1.21
2	-1.555	-1.555
2	-1.073	-1.073
2	0.06997	0.06997
2	-1.731	-1.731
2	-1.847	-1.847
2	-0.126	-0.126
2	-1.616	-1.616
2	-1.594	-1.594
2	-1.305	-1.305
2	-1.486	-1.486
2	-1.75	-1.75
2	-1.734	-1.734
2	-1.844	-1.844
2	-1.612	-1.612
2	0.6463	0.6463
2	-1.687	-1.687
2	0.6988	0.6988
2	0.5482	0.5482
2	-1.839	-1.839
2	1.504	1.504
2	-1.73	-1.73
2	-1.539	-1.539
2	-1.826	-1.826
2	-1.847	-1.847
2	-0.2636	-0.2636
2	-1.766	-1.766
2	-1.666	-1.666
2	1.647	1.647
2	0.1453	0.1453
2	-0.9838	-0.9838
2	-1.643	-1.643
2	-0.202	-0.202
2	-0.2067	-0.2067
2	-0.1359	-0.1359
2	-1.786	-1.786
2	0.5104	0.5104
2	0.5879	0.5879
2	-0.158	-0.158
2	-1.767	-1.767
2	-1.18	-1.18
2	-1.074	-1.074
2	0.6129	0.6129
2	-0.1857	-0.1857
2	0.559	0.559
2	-0.191	-0.191
2	-1.696	-1.696
2	-0.03434	-0.03434
2	-1.788	-1.788
2	0.05422	0.05422
2	0.4197	0.4197
2	-0.8841	-0.8841
2	0.01091	0.01091
2	-0.1949	-0.1949
2	-1.729	-1.729
2	-0.1271	-0.1271
2	-0.04923	-0.04923
2	-0.003964	-0.003964
2	-0.0247	-0.0247
2	-0.1256	-0.1256
2	-1.297	-1.297
2	0.1682	0.1682
2	1.709	1.709
2	-1.242	-1.242
2	-1.011	-1.011
2	0.7627	0.7627
2	0.7609	0.7609
2	1.631	1.631
2	-1.355	-1.355
2	0.2065	0.2065
2	0.7185	0.7185
2	-0.5332	-0.5332
2	0.7738	0.7738
2	-1.478	-1.478
2	-1.632	-1.632
2	-0.1243	-0.1243
2	0.809	0.809
2	-1.734	-1.734
2	0.11	0.11
2	0.6237	0.6237
2	-0.1465	-0.1465
2	-0.09311	-0.09311
2	-0.1437	-0.1437
2	-1.775	-1.775
2	-0.04474	-0.04474
2	-1.067	-1.067
2	0.4212	0.4212
2	0.7686	0.7686
2	-1.464	-1.464
2	1.881	1.881
2	-0.1545	-0.1545
2	-1.628	-1.628
2	-0.1375	-0.1375
2	-0.08327	-0.08327
2	-1.443	-1.443
2	0.05652	0.05652
2	-1.524	-1.524
2	-0.8266	-0.8266
2	-1.454	-1.454
2	-1.761	-1.761
2	-1.895	-1.895
2	-0.1451	-0.1451
2	-1.165	-1.165
2	-0.03076	-0.03076
2	-1.473	-1.473
2	0.06358	0.06358
2	-1.354	-1.354
2	0.1227	0.1227
2	-1.708	-1.708
2	-0.0978	-0.0978
2	0.6483	0.6483
2	1.196	1.196
2	0.04412	0.04412
2	1.621	1.621
2	-0.01821	-0.01821
2	-1.673	-1.673
2	0.6621	0.6621
2	1.174	1.174
2	-0.0718	-0.0718
2	-0.09322	-0.09322
2	-1.673	-1.673
2	-1.654	-1.654
2	-1.761	-1.761
2	-1.214	-1.214
2	-1.497	-1.497
3	-0.8443	-0.8443
3	-0.4708	-0.4708
3	0.2595	0.2595
3	-0.2243	-0.2243
3	-0.8598	-0.8598
3	-0.4674	-0.4674
3	-1.506	-1.506
3	-0.8465	-0.8465
3	-2.23	-2.23
3	-1.241	-1.241
3	-0.0313	-0.0313
3	0.2274	0.2274
3	0.7822	0.7822
3	0.7537	0.7537
3	-0.8048	-0.8048
3	-0.3168	-0.3168
3	-1.213	-1.213
3	-1.18	-1.18
3	-0.5655	-0.5655
3	0.8496	0.8496
3	0.8528	0.8528
3	-1.033	-1.033
3	-0.324	-0.324
3	-1.973	-1.973
3	-1.63	-1.63
3	-0.1495	-0.1495
3	-1.668	-1.668
3	1.079	1.079
3	-1.676	-1.676
3	-0.2136	-0.2136
3	-1.711	-1.711
3	-1.633	-1.633
3	-1.633	-1.633
3	-0.5693	-0.5693
3	-1.65	-1.65
3	-0.0161	-0.0161
3	0.7508	0.7508
3	-0.1447	-0.1447
3	-1.828	-1.828
3	-0.2196	-0.2196
3	-1.806	-1.806
3	-1.747	-1.747
3	-0.3027	-0.3027
3	-1.796	-1.796
3	-1.75	-1.75
3	-1.74	-1.74
3	-0.1568	-0.1568
3	-1.56	-1.56
3	-1.697	-1.697
3	-1.681	-1.681
3	0.5407	0.5407
3	-0.1297	-0.1297
3	-1.541	-1.541
3	0.726	0.726
3	1.077	1.077
3	-0.2218	-0.2218
3	-0.157	-0.157
3	-0.2666	-0.2666
3	0.4627	0.4627
3	-0.271	-0.271
3	-1.604	-1.604
3	-0.09416	-0.09416
3	-1.804	-1.804
3	0.4701	0.4701
3	-1.8	-1.8
3	-0.2767	-0.2767
3	1.089	1.089
3	-2.348	-2.348
3	-1.431	-1.431
3	0.5258	0.5258
3	0.5016	0.5016
3	-1.755	-1.755
3	-1.738	-1.738
3	0.6763	0.6763
3	0.5787	0.5787
3	-1.807	-1.807
3	-0.2414	-0.2414
3	0.5171	0.5171
3	1.331	1.331
3	0.9732	0.9732
3	-1.914	-1.914
3	-1.838	-1.838
3	-0.2752	-0.2752
3	-1.851	-1.851
3	-0.2036	-0.2036
3	0.9761	0.9761
3	-1.786	-1.786
3	-0.01126	-0.01126
3	-0.1693	-0.1693
3	0.641	0.641
3	0.524	0.524
3	-0.1136	-0.1136
3	-0.2287	-0.2287
3	-0.1887	-0.1887
3	-0.1741	-0.1741
3	-0.243	-0.243
3	-1.847	-1.847
3	-0.2305	-0.2305
3	-0.1852	-0.1852
3	0.9845	0.9845
3	-1.601	-1.601
3	-0.1399	-0.1399
3	-0.1346	-0.1346
3	-1.743	-1.743
3	0.8239	0.8239
3	1.102	1.102
3	0.6105	0.6105
3	-0.1208	-0.1208
3	0.06569	0.06569
3	-1.653	-1.653
3	-1.754	-1.754
3	-0.1656	-0.1656
3	-1.811	-1.811
3	-1.802	-1.802
3	-1.754	-1.754
3	-1.779	-1.779
3	-1.809	-1.809
3	-0.2925	-0.2925
3	-0.2453	-0.2453
3	-1.82	-1.82
3	-0.1248	-0.1248
3	-0.02979	-0.02979
3	-1.495	-1.495
3	-0.3033	-0.3033
3	-0.1795	-0.1795
3	-0.11	-0.11
3	-0.1155	-0.1155
3	0.05394	0.05394
3	-1.625	-1.625
3	1.27	1.27
3	-1.9	-1.9
3	-0.1226	-0.1226
3	-1.703	-1.703
3	0.4445	0.4445
3	-1.72	-1.72
3	-1.713	-1.713
3	-1.708	-1.708
3	-2.176	-2.176
3	-1.578	-1.578
3	-0.1634	-0.1634
3	1.146	1.146
3	-0.0969	-0.0969
3	0.5025	0.5025
3	-0.1309	-0.1309
3	-0.1376	-0.1376
3	-1.8	-1.8
3	-1.803	-1.803
3	-1.783	-1.783
3	-1.834	-1.834
3	-0.2014	-0.2014
3	-1.806	-1.806
3	-1.666	-1.666
3	-0.9143	-0.9143
3	-1.859	-1.859
3	-1.836	-1.836
3	-1.791	-1.791
3	-0.1011	-0.1011
3	-1.288	-1.288
3	-1.643	-1.643
3	-1.791	-1.791
3	-1.752	-1.752
3	0.6582	0.6582
3	-0.1669	-0.1669
3	-0.1509	-0.1509
3	-1.565	-1.565
3	-1.598	-1.598
3	-1.638	-1.638
3	-1.667	-1.667
3	-0.1043	-0.1043
3	-1.708	-1.708
3	-1.521	-1.521
3	-1.802	-1.802
3	-0.09254	-0.09254
3	0.01986	0.01986
3	-0.08848	-0.08848
3	-1.688	-1.688
3	-0.03951	-0.03951
3	-1.637	-1.637
3	1.213	1.213
3	0.4807	0.4807
3	1.253	1.253
3	0.5492	0.5492
3	0.4312	0.4312
3	0.5693	0.5693
3	-0.07179	-0.07179
3	-0.04895	-0.04895
3	1.466	1.466
3	0.7976	0.7976
3	-1.793	-1.793
3	-0.1908	-0.1908
3	0.9203	0.9203
3	-0.06749	-0.06749
3	-1.717	-1.717
3	-1.729	-1.729
3	-0.07868	-0.07868
3	0.5058	0.5058
3	-1.882	-1.882
3	-2.0	-2.0
3	-0.1866	-0.1866
3	-1.579	-1.579
3	0.9383	0.9383
3	-0.3056	-0.3056
3	-0.3069	-0.3069
3	-0.2237	-0.2237
3	-1.707	-1.707
3	0.02314	0.02314
3	1.692	1.692
3	-1.014	-1.014
3	-1.684	-1.684
3	-1.83	-1.83
3	0.4876	0.4876
3	-0.1778	-0.1778
3	-0.2435	-0.2435
3	-0.2695	-0.2695
3	-1.776	-1.776
3	1.022	1.022
3	-0.2244	-0.2244
3	1.108	1.108
3	-1.106	-1.106
3	-1.751	-1.751
3	0.5088	0.5088
3	-1.805	-1.805
3	-0.2335	-0.2335
3	-0.1527	-0.1527
3	1.148	1.148
3	-0.2461	-0.2461
3	0.7519	0.7519
3	1.971	1.971
3	-0.9117	-0.9117
3	-0.02897	-0.02897
3	-0.2375	-0.2375
3	-0.1859	-0.1859
3	-0.1688	-0.1688
3	-0.08992	-0.08992
3	2.278	2.278
3	-0.06507	-0.06507
3	0.5697	0.5697
3	0.9891	0.9891
3	0.8676	0.8676
3	0.08594	0.08594
3	0.3083	0.3083
3	-1.042	-1.042
3	-1.599	-1.599
3	-1.601	-1.601
3	-1.578	-1.578
3	0.9302	0.9302
3	-1.415	-1.415
3	0.6783	0.6783
3	0.1576	0.1576
3	-0.002678	-0.002678
3	1.291	1.291
3	-0.0874	-0.0874
3	-1.751	-1.751
3	0.03296	0.03296
3	-0.1913	-0.1913
3	0.07158	0.07158
3	0.5821	0.5821
3	-0.1885	-0.1885
3	-1.719	-1.719
3	-0.1856	-0.1856
3	-1.817	-1.817
3	-1.67	-1.67
3	2.071	2.071
3	0.3879	0.3879
3	0.729	0.729
3	-1.503	-1.503
3	1.483	1.483
3	-1.781	-1.781
3	-0.08382	-0.08382
3	-0.1793	-0.1793
3	-1.709	-1.709
3	1.978	1.978
3	-1.568	-1.568
3	0.02187	0.02187
3	-0.8529	-0.8529
3	0.09256	0.09256
3	0.5191	0.5191
3	-0.3538	-0.3538
3	-0.187	-0.187
3	1.124	1.124
3	-1.656	-1.656
3	0.81	0.81
3	-1.561	-1.561
3	0.9316	0.9316
3	0.08446	0.08446
3	1.42	1.42
3	-1.724	-1.724
3	-1.715	-1.715
3	-0.06726	-0.06726
3	-1.58	-1.58
3	-1.588	-1.588
3	-1.643	-1.643
3	0.6076	0.6076
3	0.621	0.621
3	0.6477	0.6477
3	-0.1128	-0.1128
3	1.088	1.088
3	-0.1294	-0.1294
3	-1.695	-1.695
3	-1.803	-1.803
3	1.074	1.074
3	0.04943	0.04943
4	0.09729	0.09729
4	1.195	1.195
4	-0.2243	-0.2243
4	-0.005394	-0.005394
4	0.04626	0.04626
4	-0.1511	-0.1511
4	-0.1705	-0.1705
4	-1.022	-1.022
4	-0.759	-0.759
4	-0.6706	-0.6706
4	0.1916	0.1916
4	-0.4122	-0.4122
4	0.1461	0.1461
4	-0.9704	-0.9704
4	0.6847	0.6847
4	-1.12	-1.12
4	0.5938	0.5938
4	-0.5101	-0.5101
4	0.2143	0.2143
4	0.1315	0.1315
4	0.5438	0.5438
4	-0.3616	-0.3616
4	0.09513	0.09513
4	-0.1706	-0.1706
4	-1.684	-1.684
4	0.5321	0.5321
4	-0.1378	-0.1378
4	-0.1988	-0.1988
4	-0.1452	-0.1452
4	-0.2701	-0.2701
4	-0.1808	-0.1808
4	1.12	1.12
4	-1.687	-1.687
4	-0.6306	-0.6306
4	1.755	1.755
4	-1.654	-1.654
4	-1.624	-1.624
4	0.5369	0.5369
4	-0.2996	-0.2996
4	-0.2761	-0.2761
4	-1.862	-1.862
4	-0.2178	-0.2178
4	-1.945	-1.945
4	1.317	1.317
4	0.5167	0.5167
4	-1.795	-1.795
4	0.5246	0.5246
4	-0.02778	-0.02778
4	-1.752	-1.752
4	0.5865	0.5865
4	-1.837	-1.837
4	0.5522	0.5522
4	-0.008384	-0.008384
4	-1.649	-1.649
4	-1.786	-1.786
4	0.944	0.944
4	-0.2126	-0.2126
4	-1.909	-1.909
4	-1.917	-1.917
4	0.4086	0.4086
4	-1.658	-1.658
4	-1.734	-1.734
4	-0.2755	-0.2755
4	-0.3242	-0.3242
4	0.4658	0.4658
4	-0.3341	-0.3341
4	0.5489	0.5489
4	0.7584	0.7584
4	0.8413	0.8413
4	1.317	1.317
4	-0.2921	-0.2921
4	-0.2258	-0.2258
4	-1.794	-1.794
4	-1.7	-1.7
4	-1.799	-1.799
4	1.596	1.596
4	0.9242	0.9242
4	0.4606	0.4606
4	-1.896	-1.896
4	0.9162	0.9162
4	0.3495	0.3495
4	-0.3098	-0.3098
4	0.4044	0.4044
4	-1.908	-1.908
4	-1.845	-1.845
4	-0.3032	-0.3032
4	-0.2568	-0.2568
4	0.6726	0.6726
4	0.9974	0.9974
4	-0.1505	-0.1505
4	-1.854	-1.854
4	1.054	1.054
4	-1.87	-1.87
4	0.4922	0.4922
4	0.9925	0.9925
4	-0.2998	-0.2998
4	-0.3191	-0.3191
4	-0.2871	-0.2871
4	-1.826	-1.826
4	-0.2947	-0.2947
4	-0.0693	-0.0693
4	-0.1951	-0.1951
4	1.033	1.033
4	-0.2141	-0.2141
4	1.621	1.621
4	-0.1756	-0.1756
4	-0.1815	-0.1815
4	-1.761	-1.761
4	0.751	0.751
4	-0.1222	-0.1222
4	0.5124	0.5124
4	-0.2213	-0.2213
4	-0.2825	-0.2825
4	0.4634	0.4634
4	-1.809	-1.809
4	-1.835	-1.835
4	-1.865	-1.865
4	-0.3501	-0.3501
4	0.4347	0.4347
4	-0.2919	-0.2919
4	-0.1798	-0.1798
4	-1.668	-1.668
4	1.624	1.624
4	0.3759	0.3759
4	0.5016	0.5016
4	-0.1647	-0.1647
4	-1.755	-1.755
4	-1.583	-1.583
4	0.6431	0.6431
4	1.218	1.218
4	0.3635	0.3635
4	-0.1776	-0.1776
4	1.05	1.05
4	-0.3501	-0.3501
4	-0.1897	-0.1897
4	-0.1832	-0.1832
4	1.696	1.696
4	-0.6522	-0.6522
4	-0.04605	-0.04605
4	-0.2191	-0.2191
4	-0.131	-0.131
4	-0.1515	-0.1515
4	-0.2912	-0.2912
4	0.5509	0.5509
4	-1.778	-1.778
4	-1.856	-1.856
